"AppObjectId","AppId","UserId","PermissionId"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","d01b97e9-cbc0-49fe-810a-750afd5527a3"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","0da165c7-3f15-4236-b733-c0b0f6abe41d"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","ba974594-d163-484e-ba39-c330d5897667"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","06dbc45d-6708-4ef0-a797-f797ee68bf4b"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","32531c59-1f32-461f-b8df-6f8a3b89f73b"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","e4c9e354-4dc5-45b8-9e7c-e1393b0b1a20"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","b27add92-efb2-4f16-84f5-8108ba77985c"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","aec28ec7-4d02-4e8c-b864-50163aea77eb"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","46ca0847-7e6b-426e-9775-ea810a948356"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","b7887744-6746-4312-813d-72daeaee7e2d"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","c79f8feb-a9db-4090-85f9-90d820caa0eb"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","14dad69e-099b-42c9-810b-d002981feec1"
"51726f68-ffae-457b-bc53-0f267e558725","14d82eec-204b-4c2f-b7e8-296a70dab67e","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","7427e0e9-2fba-42fe-b0c0-848c9e6a8182"
"2a97cfb9-a13d-4101-aac3-e2f4cc153c77","fbdef42e-f9fb-4856-bade-e75f02733316","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"2a97cfb9-a13d-4101-aac3-e2f4cc153c77","fbdef42e-f9fb-4856-bade-e75f02733316","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"9e068cca-daeb-4a9a-bcba-9879550a1bc5","578f24e9-1ee3-4d7c-a3bb-015dfbecc8cb","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"9e068cca-daeb-4a9a-bcba-9879550a1bc5","578f24e9-1ee3-4d7c-a3bb-015dfbecc8cb","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","a154be20-db9c-4678-8ab7-66f6cc099a59"
"9e068cca-daeb-4a9a-bcba-9879550a1bc5","578f24e9-1ee3-4d7c-a3bb-015dfbecc8cb","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"9e068cca-daeb-4a9a-bcba-9879550a1bc5","578f24e9-1ee3-4d7c-a3bb-015dfbecc8cb","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","14dad69e-099b-42c9-810b-d002981feec1"
"517f8fc7-55a4-438b-acee-31b3037910b5","b2a54184-d0c5-4c6a-af28-f973d5820b56","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","c5366453-9fb0-48a5-a156-24f0c49a4b84"
"517f8fc7-55a4-438b-acee-31b3037910b5","b2a54184-d0c5-4c6a-af28-f973d5820b56","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","4e46008b-f24c-477d-8fff-7bb4ec7aafe0"
"517f8fc7-55a4-438b-acee-31b3037910b5","b2a54184-d0c5-4c6a-af28-f973d5820b56","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","204e0828-b5ca-4ad8-b9f3-f32a958e7cc4"
"517f8fc7-55a4-438b-acee-31b3037910b5","b2a54184-d0c5-4c6a-af28-f973d5820b56","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","7427e0e9-2fba-42fe-b0c0-848c9e6a8182"
"be18facc-5d01-432b-afa5-cff69e3267dd","c1996e21-5752-40a4-84a3-c49614d3f9cf","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"be18facc-5d01-432b-afa5-cff69e3267dd","c1996e21-5752-40a4-84a3-c49614d3f9cf","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"be18facc-5d01-432b-afa5-cff69e3267dd","c1996e21-5752-40a4-84a3-c49614d3f9cf","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"be18facc-5d01-432b-afa5-cff69e3267dd","c1996e21-5752-40a4-84a3-c49614d3f9cf","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","14dad69e-099b-42c9-810b-d002981feec1"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","af2819c9-df71-4dd3-ade7-4d7c9dc653b7"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","81594d25-e88e-49cf-ac8c-fecbff49f994"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","06da0dbc-49e2-44d2-8312-53f166ab848a"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","572fea84-0151-49b2-9301-11cb16974376"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","e1fe6dd8-ba31-4d61-89e7-88639da4683d"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"19430806-1c25-46c4-b6e8-841c061e16e1","6ce0484b-2ae6-4458-b2b9-b3369f42fd6f","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","7427e0e9-2fba-42fe-b0c0-848c9e6a8182"
"60200475-536d-4ebd-ac2b-da535ef6ca71","4b74bcf8-52bb-4eff-9136-4e158e8e7c33","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"60200475-536d-4ebd-ac2b-da535ef6ca71","4b74bcf8-52bb-4eff-9136-4e158e8e7c33","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"60200475-536d-4ebd-ac2b-da535ef6ca71","4b74bcf8-52bb-4eff-9136-4e158e8e7c33","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"60200475-536d-4ebd-ac2b-da535ef6ca71","4b74bcf8-52bb-4eff-9136-4e158e8e7c33","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","14dad69e-099b-42c9-810b-d002981feec1"
"60200475-536d-4ebd-ac2b-da535ef6ca71","4b74bcf8-52bb-4eff-9136-4e158e8e7c33","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","a154be20-db9c-4678-8ab7-66f6cc099a59"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","64a6cdd6-aab1-4aaf-94b8-3cc8405e90d0"
"3610407c-df77-46dc-889f-1db6eb4d4088","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","7427e0e9-2fba-42fe-b0c0-848c9e6a8182"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","a154be20-db9c-4678-8ab7-66f6cc099a59"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","bc024368-1153-4739-b217-4326f2e966d0"
"8a9d9acc-ed30-4d24-abaa-cf07c127bb7b","88e7cba1-f187-464b-b3e3-8c3205b5b692","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","2f9ee017-59c1-4f1d-9472-bd5529a7b311"
"6d3955fb-b3d0-4fee-b1ae-f66de6e13a3a","df79778d-a41d-47e7-8b0f-78f8d8aacd84","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","a154be20-db9c-4678-8ab7-66f6cc099a59"
"203bbd1c-fc81-4f13-b2dd-da6b911dc221","e9b37b93-443a-466a-8681-5430eaa1e806","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"12caf885-1599-4d2d-bee3-271f15e36bed","0f6a360d-a49e-4159-a304-ef61db7123ea","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"83b70dbe-dcb5-4b80-9e38-04be1cae42a7","be7e04e7-2f3f-4b14-80db-72a7c77775e6","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"83b70dbe-dcb5-4b80-9e38-04be1cae42a7","be7e04e7-2f3f-4b14-80db-72a7c77775e6","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","37f7f235-527c-4136-accd-4a02d197296e"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","14dad69e-099b-42c9-810b-d002981feec1"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","e1fe6dd8-ba31-4d61-89e7-88639da4683d"
"a86f9503-3d08-47df-a138-4c1cf1090ea6","df20e95d-1398-4b48-859f-8e9efc9df4cd","1bfa2ec5-c413-4ade-b117-1bca13fd9ab4","c5366453-9fb0-48a5-a156-24f0c49a4b84"
"a8a2f5a3-e995-4f0b-bc36-018d358191ca","1e4ddece-70a4-4ddc-baf0-a3f99d9d3feb","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","37f7f235-527c-4136-accd-4a02d197296e"
"a8a2f5a3-e995-4f0b-bc36-018d358191ca","1e4ddece-70a4-4ddc-baf0-a3f99d9d3feb","f0510ca6-fc21-4ce6-acdb-e4e776cf43dc","14dad69e-099b-42c9-810b-d002981feec1"
"cfd7f7a9-89be-4bbc-a9bf-b439aab0e656","cf2bd1de-d743-4016-bb8e-65056d659bca","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"17b5214e-6cb1-4196-a998-3d703d23c109","0dc8567c-7a04-4a20-9bc5-46c814c5cbb3","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"e4717b44-0754-408e-a19b-c07d7240ba5e","02b0699a-e855-4961-94c1-a8ed898da5d3","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"16336689-eb57-4aa5-b1c7-de4864b3603b","4d7fe9fb-5646-447f-ba61-ba9bd4455b27","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","37f7f235-527c-4136-accd-4a02d197296e"
"16336689-eb57-4aa5-b1c7-de4864b3603b","4d7fe9fb-5646-447f-ba61-ba9bd4455b27","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","64a6cdd6-aab1-4aaf-94b8-3cc8405e90d0"
"16336689-eb57-4aa5-b1c7-de4864b3603b","4d7fe9fb-5646-447f-ba61-ba9bd4455b27","fb7a78f1-022e-46bf-8e6e-e4fc82ce609a","14dad69e-099b-42c9-810b-d002981feec1"
